Year;Pollution_display;Total_a;Total_b;Total_c
4158;1;115;1;0
4159;0;119;0;0
4160;0;116;0;0
4161;2;116;2;0
4162;1;119;1;0
4163;0;120;0;0
4164;1;119;1;0
4165;0;120;0;0
4166;1;116;1;0
4167;0;119;0;0
4168;0;115;0;0
4169;0;119;0;1
4170;0;120;0;0
4171;0;120;0;0
4172;0;120;0;0
4173;0;120;0;0
4174;0;120;0;0
4175;0;117;0;0
4176;0;120;0;0
4177;0;120;0;0
4178;0;119;0;0
4179;0;119;0;0
4180;0;120;0;0
4181;0;120;0;0
4182;0;118;0;1
4183;0;114;0;3
4184;0;110;0;0
4185;0;105;0;0
4186;0;105;0;0
4187;1;112;1;0
4188;0;118;0;0
4189;1;116;1;1
4190;0;119;0;1
4191;0;120;0;0
4192;0;119;0;0
4193;0;120;0;0
4194;1;119;1;0
4195;1;118;1;0
4196;1;119;1;0
4197;0;118;0;0
4198;0;119;0;0
4199;0;120;0;0
4200;0;113;0;0
4201;0;118;0;0
4202;0;119;0;0
4203;0;119;0;0
4204;0;113;0;0
4205;0;120;0;0
4206;0;119;0;0
4207;1;118;1;0
4208;2;118;2;0
4209;3;117;3;0
4210;4;112;4;0
4211;3;116;3;0
4212;3;114;3;0
4213;6;112;6;0
4214;5;111;5;0
4215;4;113;4;0
4216;5;108;5;0
4217;5;113;5;0
4218;7;112;7;0
4219;7;112;7;0
4220;6;113;6;0
4221;7;112;7;0
4222;9;109;9;0
4223;9;111;9;0
4224;7;109;7;0
4225;10;109;10;0
4226;11;108;11;0
4227;11;106;10;0
4228;10;110;9;0
4229;8;107;8;0
4230;7;108;7;0
4231;7;112;7;0
4232;5;111;5;0
4233;5;114;5;0
4234;5;115;5;0
4235;6;110;6;0
4236;5;110;5;0
4237;3;110;3;0
4238;3;116;3;0
4239;4;112;4;0
4240;2;117;2;0
4241;2;114;2;0
4242;3;116;3;1
4243;4;111;4;2
4244;5;109;5;2
4245;3;115;3;2
4246;6;111;6;3
4247;5;111;5;4
4248;7;103;7;4
4249;7;105;7;5
4250;12;102;12;5
4251;11;102;10;5
4252;13;103;12;5
4253;16;97;15;5
4254;19;93;18;5
4255;22;92;21;6
4256;28;84;26;6
4257;29;82;27;6
4258;32;82;30;5
4259;26;87;23;5
4260;23;90;21;5
4261;23;91;21;6
4262;25;87;23;8
4263;27;82;25;10
4264;27;77;25;11
4265;26;82;24;10
4266;28;81;26;9
4267;28;80;26;10
4268;32;73;30;10
4269;33;72;30;11
4270;30;73;27;11
4271;29;77;26;11
4272;34;73;32;11
4273;35;72;32;9
4274;33;77;30;7
4275;34;81;31;6
4276;35;76;32;6
4277;32;75;29;6
4278;31;75;28;6
4279;27;83;24;6
4280;27;81;25;4
4281;29;81;26;4
4282;30;86;27;5
4283;29;82;27;6
4284;27;77;25;7
4285;28;85;25;6
4286;23;85;21;5
4287;24;86;22;5
4288;22;87;20;4
4289;21;88;19;4
4290;25;91;23;4
4291;20;88;18;4
4292;21;83;19;4
4293;22;89;20;4
4294;21;87;19;2
4295;22;92;20;2
4296;25;92;23;1
4297;25;86;23;2
4298;25;86;23;2
4299;27;90;25;2
4300;31;89;29;1
4301;33;84;31;1
4302;33;84;30;1
4303;37;84;34;1
4304;37;83;34;1
4305;38;82;35;1
4306;42;74;39;1
4307;44;79;40;1
4308;44;70;41;0
4309;48;73;44;0
4310;54;67;50;0
4311;54;69;49;0
4312;60;63;55;0
4313;66;52;61;0
4314;79;46;72;0
4315;94;32;86;0
4316;106;18;95;0
4317;114;16;99;0
4318;130;1;112;0
4319;139;0;114;0
4320;139;0;109;0
4321;147;0;114;0
4322;145;0;109;0
4323;151;0;114;0
4324;149;0;110;0
4325;150;0;110;0
4326;152;0;112;0
4327;149;0;108;0
4328;152;0;110;0
4329;142;0;100;0
4330;161;0;118;0
4331;159;0;116;0
4332;156;0;113;0
4333;155;0;111;0
4334;149;0;105;0
4335;148;0;104;0
4336;155;0;111;0
4337;157;0;112;0
4338;164;0;119;0
4339;162;0;117;0
4340;161;1;116;0
4341;162;0;118;0
4342;153;0;108;0
4343;155;0;110;0
4344;154;0;109;0
4345;153;0;108;0
4346;153;0;108;0
4347;154;0;109;0
4348;155;1;109;0
4349;152;1;107;0
4350;152;0;108;0
4351;153;0;109;0
4352;160;0;116;0
4353;157;1;112;0
4354;154;1;110;0
4355;156;1;113;0
4356;155;0;112;0
4357;152;0;109;0
4358;147;0;104;0
4359;157;0;113;0
4360;149;1;105;0
4361;160;0;117;0
4362;157;0;113;0
4363;157;0;113;0
4364;152;0;108;0
4365;149;0;105;0
4366;156;0;111;0
4367;159;0;114;0
4368;157;1;112;0
4369;153;1;109;0
4370;153;0;109;0
4371;154;0;110;0
4372;162;0;118;0
4373;162;0;118;0
4374;150;0;105;0
4375;153;0;108;0
4376;154;0;109;0
4377;157;0;112;0
4378;149;0;104;0
4379;152;0;107;0
4380;152;0;107;0
4381;164;0;118;0
4382;161;0;115;0
4383;152;0;106;0
4384;152;0;106;0
4385;149;0;103;0
4386;163;0;117;0
4387;159;0;113;0
4388;156;0;110;0
4389;162;0;116;0
4390;154;1;108;0
4391;154;1;108;0
4392;156;1;111;0
4393;150;0;106;0
4394;153;0;109;0
4395;151;0;107;0
4396;153;0;108;0
4397;164;0;119;0
4398;153;0;108;0
4399;160;0;115;0
4400;153;0;108;0
4401;153;0;108;0
4402;151;1;105;0
4403;148;0;103;0
4404;156;0;111;0
4405;152;0;107;0
4406;148;0;103;0
4407;161;0;116;0
4408;158;1;112;0
4409;161;1;116;0
4410;157;1;113;0
4411;153;0;110;0
4412;152;0;108;0
4413;157;0;113;0
4414;153;0;109;0
4415;159;0;115;0
4416;155;0;110;0
4417;153;1;108;0
4418;151;0;107;1
4419;155;1;112;2
4420;143;0;102;2
4421;146;0;106;2
4422;142;1;103;2
4423;154;0;116;1
4424;156;0;118;1
4425;155;0;117;1
4426;151;0;112;1
4427;153;0;114;1
4428;150;0;111;1
4429;150;0;111;0
4430;155;0;115;0
4431;154;0;113;0
4432;160;0;119;0
4433;155;0;113;0
4434;152;0;110;0
4435;157;0;114;0
4436;148;0;105;0
4437;152;0;108;0
4438;152;0;108;1
4439;149;0;106;1
4440;155;0;112;1
4441;152;1;110;1
4442;150;0;109;0
4443;156;0;114;0
4444;160;0;118;0
4445;157;0;114;0
4446;154;1;111;0
4447;153;0;111;0
4448;152;0;109;0
4449;151;1;108;0
4450;156;0;113;0
4451;153;0;110;0
4452;148;0;105;0
4453;157;0;113;0
4454;160;0;116;0
4455;151;0;107;0
4456;152;0;108;0
4457;150;1;105;0
4458;156;0;112;0
4459;151;0;107;0
4460;150;2;106;0
4461;159;1;116;0
4462;155;1;113;0
4463;151;0;109;0
4464;150;0;108;0
4465;159;0;116;0
4466;155;0;112;0
4467;155;0;112;0
4468;149;0;105;0
4469;162;0;118;0
4470;150;0;106;0
4471;151;1;106;0
4472;150;0;106;0
4473;153;0;109;0
4474;161;1;117;0
4475;156;0;112;0
4476;155;0;111;0
4477;156;0;112;0
4478;153;0;109;0
4479;161;0;116;0
4480;160;0;115;0
4481;152;0;107;0
4482;151;0;106;0
4483;153;0;108;0
4484;163;0;118;0
4485;150;0;104;0
4486;157;0;111;0
4487;154;0;108;0
4488;162;0;116;0
4489;157;0;111;0
4490;158;0;112;0
4491;145;0;99;0
4492;149;0;103;0
4493;151;0;105;0
4494;145;0;99;0
4495;160;0;114;0
4496;160;0;114;0
4497;160;0;113;0
4498;159;0;112;0
4499;158;0;111;0
4500;155;0;108;0
4501;153;0;106;0
4502;160;0;113;0
4503;148;0;101;0
4504;151;1;104;0
4505;151;0;105;0
4506;151;1;105;0
4507;164;0;119;0
4508;161;0;116;0
4509;159;0;113;0
4510;157;0;111;0
4511;159;0;113;0
4512;155;0;109;0
4513;152;0;106;0
4514;149;1;103;0
4515;145;1;100;0
4516;152;1;108;0
4517;150;0;106;0
4518;163;0;119;0
4519;157;0;113;0
4520;162;1;118;0
4521;156;0;112;0
4522;158;0;114;0
4523;147;0;103;0
4524;156;0;112;0
4525;157;0;112;0
4526;153;1;108;0
4527;149;0;105;0
4528;161;0;117;0
4529;149;0;104;0
4530;151;0;106;1
4531;152;0;108;1
4532;157;0;114;1
4533;150;0;107;1
4534;159;0;117;1
4535;157;1;115;1
4536;154;0;113;0
4537;153;0;112;0
4538;158;0;116;0
4539;154;1;112;0
4540;151;2;109;0
4541;151;0;110;0
4542;150;0;109;0
4543;155;0;113;0
4544;158;0;116;0
4545;155;0;112;0
4546;148;0;105;0
4547;157;1;113;0
4548;152;0;109;0
4549;155;0;112;0
4550;152;0;108;0
4551;153;0;109;0
4552;145;0;101;0
4553;157;0;113;0
4554;156;0;111;0
4555;165;0;120;0
4556;154;0;109;0
4557;157;0;112;0
4558;151;0;106;0
4559;157;2;112;0
4560;154;0;110;0
4561;153;0;109;0
4562;151;0;107;0
4563;151;2;107;0
4564;151;0;108;0
4565;157;0;114;0
4566;158;0;114;0
4567;158;0;114;0
4568;148;0;104;0
4569;154;0;110;0
4570;155;0;110;0
4571;157;0;112;0
4572;155;0;110;0
4573;155;0;110;1
4574;149;0;105;1
4575;155;0;111;1
4576;154;0;111;1
4577;158;0;116;1
4578;154;0;112;1
4579;158;0;116;1
4580;153;0;112;1
4581;152;0;111;1
4582;155;1;114;1
4583;148;2;108;1
4584;155;0;117;0
4585;151;0;112;0
4586;150;1;110;0
4587;151;0;111;0
4588;149;0;108;0
4589;150;0;109;0
4590;153;0;111;0
4591;147;0;105;0
4592;156;0;113;0
4593;155;0;112;0
4594;151;0;107;0
4595;160;0;116;0
4596;155;0;111;0
4597;153;0;109;0
4598;160;0;115;0
4599;157;0;112;0
4600;153;0;108;0
4601;156;0;111;0
4602;150;0;105;0
4603;155;0;110;0
4604;160;0;114;0
4605;158;0;112;0
4606;153;0;107;0
4607;157;1;111;0
4608;149;0;104;0
4609;148;0;103;0
4610;161;1;116;1
4611;153;0;109;1
4612;153;0;110;1
4613;156;0;114;1
4614;159;0;117;1
4615;155;0;113;1
4616;154;0;113;1
4617;153;0;112;1
4618;156;0;115;1
4619;154;0;113;2
4620;147;1;107;4
4621;147;1;110;3
4622;143;2;108;3
4623;150;0;117;3
4624;147;0;114;3
4625;140;2;107;3
4626;139;0;107;3
4627;137;0;104;4
4628;145;0;113;5
4629;139;0;108;6
4630;138;0;108;5
4631;135;0;105;3
4632;143;0;112;4
4633;143;0;112;4
4634;142;0;110;4
4635;134;1;102;5
4636;131;3;101;7
4637;129;2;102;8
4638;134;0;108;8
4639;129;1;103;9
4640;128;1;103;8
4641;124;1;99;8
4642;126;2;101;10
4643;127;2;104;7
4644;124;3;100;9
4645;116;3;93;9
4646;122;5;100;8
4647;120;5;98;6
4648;127;0;105;6
4649;130;0;105;6
4650;131;0;104;7
4651;134;0;107;7
4652;129;1;102;8
4653;134;1;108;5
4654;135;0;108;6
4655;137;0;109;4
4656;135;0;106;4
4657;131;0;101;4
4658;137;2;106;5
4659;138;1;109;5
4660;138;0;109;4
4661;142;1;112;3
4662;142;0;111;4
4663;133;0;102;5
4664;134;1;103;7
4665;136;0;107;7
4666;128;0;100;7
4667;136;0;108;8
4668;130;0;103;8
4669;134;0;108;7
4670;133;0;106;8
4671;124;0;98;11
4672;125;0;100;14
4673;119;0;97;15
4674;124;0;103;16
4675;116;1;96;16
4676;112;1;93;16
4677;114;2;95;18
4678;112;2;95;18
4679;110;0;93;18
4680;111;0;93;19
4681;114;0;97;19
4682;110;0;93;17
4683;113;0;95;18
4684;111;0;93;16
4685;113;0;94;16
4686;117;0;98;16
4687;112;0;93;16
4688;117;0;98;18
4689;114;0;96;19
4690;118;0;100;15
4691;115;0;96;16
4692;118;0;99;14
4693;118;0;98;14
4694;116;0;96;14
4695;118;0;98;17
4696;111;0;92;17
4697;111;0;92;19
4698;113;0;95;20
4699;113;0;96;15
4700;120;0;101;13
4701;121;0;101;12
4702;123;0;102;14
4703;124;0;103;14
4704;120;0;99;11
4705;122;0;100;12
4706;119;0;97;10
4707;124;0;101;12
4708;126;0;104;10
4709;130;0;107;9
4710;127;0;103;7
4711;131;0;106;8
4712;127;0;101;10
4713;128;0;103;8
4714;131;0;106;10
4715;126;0;101;12
4716;123;0;100;9
4717;129;0;105;10
4718;126;0;102;11
4719;124;0;101;14
4720;116;0;94;16
4721;114;0;94;19
4722;114;0;96;21
4723;106;0;89;27
4724;96;0;81;29
4725;98;1;85;29
4726;96;0;83;29
4727;99;0;86;29
4728;92;0;79;33
4729;87;0;75;31
4730;88;0;76;36
4731;87;0;76;39
4732;82;0;72;40
4733;83;0;73;43
4734;72;0;63;42
4735;77;0;68;45
4736;82;0;74;41
4737;80;0;71;42
4738;77;0;68;39
4739;82;0;72;38
4740;80;0;70;40
4741;81;0;71;44
4742;68;0;59;54
4743;59;0;52;57
4744;51;0;45;65
4745;45;0;40;70
4746;48;0;44;70
4747;39;0;35;77
4748;39;0;35;73
4749;40;1;36;78
4750;37;1;34;77
4751;33;1;30;76
4752;31;0;28;84
4753;25;0;22;86
4754;18;0;16;96
4755;13;0;12;99
4756;2;0;1;112
4757;1;0;1;115
4758;0;0;0;115
4759;1;0;1;116
4760;0;0;0;108
4761;0;0;0;113
4762;0;0;0;114
4763;0;0;0;111
4764;0;0;0;114
4765;0;0;0;112
4766;1;0;1;109
4767;1;0;1;108
4768;0;0;0;112
4769;1;0;1;111
4770;1;0;1;107
4771;0;0;0;117
4772;0;0;0;113
4773;1;0;1;112
4774;1;0;1;107
4775;2;0;2;117
4776;1;0;1;106
4777;0;0;0;110
4778;0;0;0;114
4779;0;0;0;116
4780;0;0;0;114
4781;0;0;0;109
4782;0;0;0;108
4783;0;0;0;114
4784;0;0;0;103
4785;0;0;0;105
4786;0;0;0;104
4787;0;0;0;107
4788;0;0;0;118
4789;1;0;1;116
4790;0;0;0;116
4791;0;0;0;113
4792;0;0;0;111
4793;0;0;0;115
4794;0;0;0;111
4795;1;0;1;107
4796;1;0;1;112
4797;1;0;1;114
4798;0;0;0;110
4799;0;0;0;110
4800;1;0;1;108
4801;0;0;0;115
4802;0;0;0;108
4803;0;0;0;112
4804;0;0;0;114
4805;0;0;0;108
4806;0;0;0;110
4807;0;0;0;110
4808;1;0;1;109
4809;0;0;0;110
4810;0;0;0;112
4811;0;0;0;104
4812;0;0;0;116
4813;0;0;0;109
4814;1;0;1;118
4815;0;0;0;114
4816;0;0;0;114
4817;0;0;0;106
4818;0;0;0;107
4819;0;0;0;107
4820;1;0;1;110
4821;0;0;0;112
4822;0;0;0;115
4823;0;0;0;113
4824;0;0;0;111
4825;0;0;0;111
4826;0;0;0;108
4827;0;0;0;117
4828;0;0;0;111
4829;0;0;0;111
4830;0;0;0;106
4831;0;0;0;109
4832;0;0;0;110
4833;0;0;0;108
4834;0;0;0;101
4835;0;0;0;117
4836;0;0;0;114
4837;0;0;0;116
4838;0;0;0;115
4839;1;1;1;113
4840;0;1;0;109
4841;0;1;0;114
4842;1;1;1;107
4843;0;0;0;110
4844;0;0;0;112
4845;0;0;0;116
4846;0;0;0;114
4847;0;0;0;111
4848;0;0;0;110
4849;1;0;1;110
4850;0;0;0;109
4851;0;0;0;113
4852;0;0;0;113
4853;0;0;0;113
4854;0;0;0;109
4855;0;0;0;109
4856;0;0;0;117
4857;0;0;0;110
4858;0;0;0;113
4859;0;0;0;105
4860;0;0;0;112
4861;1;0;1;113
4862;0;0;0;108
4863;0;0;0;107
4864;0;0;0;110
4865;0;0;0;110
4866;0;1;0;114
4867;0;1;0;110
4868;0;1;0;102
4869;0;1;0;113
4870;0;1;0;113
4871;0;2;0;113
4872;0;2;0;105
4873;0;4;0;113
4874;0;4;0;111
4875;0;5;0;109
4876;0;7;0;103
4877;0;6;0;107
4878;0;6;0;108
4879;0;7;0;109
4880;0;6;0;108
4881;0;6;0;108
4882;1;7;1;102
4883;0;5;0;108
4884;0;6;0;106
4885;0;7;0;109
4886;0;8;0;107
4887;0;7;0;105
4888;1;8;1;103
4889;1;6;1;99
4890;0;2;0;110
4891;0;2;0;108
4892;0;2;0;107
4893;0;2;0;113
4894;0;2;0;113
4895;1;3;1;107
4896;0;1;0;114
4897;0;1;0;111
4898;0;1;0;112
4899;0;1;0;114
4900;0;1;0;110
4901;0;1;0;114
4902;0;1;0;114
4903;0;1;0;114
4904;0;2;0;110
4905;0;2;0;113
4906;0;1;0;111
4907;0;2;0;115
4908;0;4;0;110
4909;0;4;0;103
4910;0;4;0;108
4911;0;4;0;110
4912;1;4;1;107
4913;2;1;2;113
4914;0;0;0;112
4915;0;0;0;110
4916;0;0;0;111
4917;0;0;0;113
4918;0;0;0;115
4919;1;0;1;109
4920;2;0;2;107
4921;0;0;0;111
4922;0;0;0;108
4923;0;0;0;106
4924;1;0;1;111
4925;0;0;0;113
4926;0;0;0;109
4927;1;0;1;117
4928;0;0;0;113
4929;0;0;0;114
4930;0;0;0;103
4931;1;0;1;110
4932;0;0;0;114
4933;0;0;0;103
4934;0;0;0;109
4935;0;0;0;104
4936;0;0;0;110
4937;0;0;0;113
4938;0;0;0;106
4939;0;0;0;115
4940;0;0;0;113
4941;0;0;0;106
4942;0;0;0;103
4943;0;0;0;111
4944;0;0;0;107
4945;0;0;0;114
4946;0;0;0;106
4947;0;1;0;102
4948;1;2;1;116
4949;1;2;1;115
4950;0;1;0;111
4951;0;1;0;114
4952;0;1;0;115
4953;0;2;0;111
4954;0;2;0;110
4955;0;3;0;109
4956;0;3;0;112
4957;0;4;0;105
4958;0;4;0;111
4959;0;3;0;115
4960;0;3;0;114
4961;2;3;2;103
4962;1;3;1;110
4963;0;0;0;114
4964;0;0;0;110
4965;0;0;0;114
4966;0;0;0;114
4967;0;0;0;114
4968;0;1;0;114
4969;1;1;1;109
4970;0;1;0;110
4971;0;1;0;108
4972;0;1;0;114
4973;0;2;0;111
4974;0;2;0;113
4975;0;2;0;114
4976;0;2;0;106
4977;0;2;0;117
4978;0;3;0;111
4979;1;3;1;108
4980;0;2;0;109
4981;0;3;0;106
4982;0;4;0;107
4983;0;5;0;106
4984;0;6;0;111
4985;0;7;0;105
4986;0;9;0;107
4987;1;5;1;110
4988;0;1;0;113
4989;1;1;1;110
4990;1;0;1;115
4991;0;0;0;115
4992;0;0;0;109
4993;0;0;0;115
4994;0;0;0;115
4995;0;0;0;112
4996;0;0;0;110
4997;0;0;0;111
4998;0;0;0;106
4999;0;0;0;103
5000;0;0;0;107
5001;0;0;0;105
5002;0;1;0;115
5003;0;1;0;115
5004;0;1;0;112
5005;0;1;0;109
5006;0;3;0;105
5007;1;4;1;106
5008;2;4;2;109
5009;0;2;0;110
5010;1;2;1;112
5011;0;2;0;110
5012;0;3;0;111
5013;0;3;0;111
5014;0;3;0;114
5015;0;4;0;106
5016;0;4;0;112
5017;0;4;0;108
5018;0;4;0;108
5019;0;5;0;108
5020;0;3;0;108
5021;0;5;0;111
5022;0;5;0;109
5023;0;4;0;108
5024;1;5;1;111
5025;0;4;0;111
5026;0;5;0;106
5027;0;7;0;110
5028;0;9;0;105
5029;0;11;0;99
5030;0;11;0;104
5031;0;12;0;101
5032;0;10;0;104
5033;0;11;0;96
5034;0;11;0;101
5035;1;7;1;99
5036;2;8;2;99
5037;1;3;1;108
5038;1;3;1;108
5039;0;1;0;114
5040;1;1;1;113
5041;0;1;0;111
5042;0;2;0;110
5043;1;2;1;112
5044;0;2;0;112
5045;0;2;0;110
5046;0;2;0;113
5047;0;3;0;111
5048;0;3;0;110
5049;0;3;0;112
5050;0;3;0;113
5051;0;5;0;108
5052;0;4;0;107
5053;0;3;0;112
5054;0;3;0;110
5055;0;3;0;112
5056;0;4;0;113
5057;0;4;0;109
5058;1;3;1;106
5059;0;2;0;114
5060;0;2;0;108
5061;0;2;0;113
5062;0;2;0;116
5063;0;2;0;110
5064;0;2;0;114
5065;0;2;0;111
5066;0;2;0;112
5067;1;0;1;111
5068;0;0;0;112
5069;0;0;0;117
5070;0;0;0;112
5071;0;0;0;108
5072;1;0;1;110
5073;0;0;0;109
5074;0;0;0;110
5075;0;1;0;113
5076;0;1;0;105
5077;0;1;0;103
5078;0;1;0;103
5079;0;2;0;114
5080;0;3;0;114
5081;0;4;0;111
5082;0;5;0;108
5083;1;5;1;95
5084;0;7;0;110
5085;0;9;0;101
5086;0;9;0;101
5087;1;11;1;105
5088;1;7;1;107
5089;0;6;0;109
5090;0;6;0;110
5091;0;8;0;103
5092;0;9;0;102
5093;0;11;0;104
5094;0;12;0;100
5095;0;15;0;104
5096;0;14;0;100
5097;0;15;0;95
5098;0;15;0;96
5099;0;16;0;101
5100;0;16;0;97
5101;1;17;1;95
5102;1;15;1;97
5103;0;5;0;106
5104;1;5;1;103
5105;0;3;0;114
5106;0;4;0;111
5107;1;3;1;113
5108;0;1;0;115
5109;1;1;1;110
5110;0;0;0;108
5111;0;0;0;111
5112;0;0;0;110
5113;0;0;0;112
5114;0;0;0;113
5115;0;0;0;113
5116;1;0;1;109
5117;0;0;0;111
5118;0;0;0;111
5119;0;0;0;105
5120;0;0;0;109
5121;0;0;0;115
5122;0;0;0;109
5123;0;0;0;108
5124;0;0;0;116
5125;0;0;0;111
5126;0;0;0;108
5127;0;1;0;99
5128;0;1;0;113
5129;0;1;0;113
5130;0;1;0;110
5131;0;1;0;115
5132;0;1;0;112
5133;0;1;0;118
5134;0;1;0;112
5135;0;1;0;113
5136;0;1;0;114
5137;0;1;0;109
5138;1;1;1;110
5139;0;1;0;101
5140;0;2;0;108
5141;0;2;0;111
5142;0;2;0;109
5143;0;2;0;116
5144;0;2;0;108
5145;0;2;0;110
5146;0;3;0;108
5147;0;5;0;106
5148;0;2;0;112
5149;0;3;0;111
5150;0;3;0;112
5151;0;3;0;109
5152;1;3;1;115
5153;0;2;0;111
5154;0;2;0;104
5155;0;5;0;107
5156;0;6;0;101
5157;0;6;0;105
5158;0;5;0;108
5159;0;5;0;109
5160;0;8;0;104
5161;0;12;0;100
5162;0;13;0;98
5163;0;13;0;100
5164;0;13;0;99
5165;0;14;0;99
5166;0;13;0;99
5167;0;14;0;101
5168;0;17;0;97
5169;0;20;0;94
5170;1;21;1;94
5171;0;12;0;103
5172;0;15;0;95
5173;0;16;0;100
5174;0;20;0;97
5175;0;22;0;91
5176;0;22;0;93
5177;0;19;0;97
5178;0;18;0;88
5179;0;20;0;96
5180;0;22;0;91
5181;0;20;0;92
5182;0;20;0;94
5183;0;22;0;92
5184;0;28;0;84
5185;0;34;0;81
5186;0;36;0;77
5187;0;39;0;72
5188;0;44;0;70
5189;0;46;0;66
5190;0;48;0;63
5191;0;49;0;59
5192;0;53;0;58
5193;1;54;1;55
5194;1;52;1;60
5195;0;47;0;70
5196;0;54;0;63
5197;0;63;0;55
5198;1;54;1;59
5199;1;49;1;62
5200;1;46;1;64
5201;0;42;0;76
5202;0;45;0;70
5203;0;43;0;70
5204;1;49;1;61
5205;0;49;0;69
5206;0;58;0;52
5207;0;60;0;55
5208;0;55;0;58
5209;0;54;0;60
5210;0;53;0;60
5211;0;62;0;48
5212;0;67;0;48
5213;0;74;0;38
5214;0;74;0;37
5215;0;81;0;26
5216;0;92;0;21
5217;0;106;0;9
5218;0;104;0;7
5219;0;109;0;6
5220;0;108;0;0
5221;0;116;0;0
5222;0;113;0;0
5223;0;109;0;2
5224;0;110;0;0
5225;0;115;0;0
5226;0;112;0;0
5227;0;112;0;0
5228;0;112;0;0
5229;0;107;0;0
5230;0;107;0;0
5231;0;119;0;0
5232;0;114;0;0
5233;0;108;0;0
5234;0;110;0;1
5235;0;113;0;1
5236;0;115;0;1
5237;0;111;0;1
5238;0;113;0;0
5239;0;112;0;0
5240;0;113;0;0
5241;0;110;0;0
5242;0;108;0;0
5243;0;114;0;0
5244;0;108;0;0
5245;0;114;0;0
5246;0;107;0;0
5247;0;100;0;0
5248;0;103;0;0
5249;0;120;0;0
5250;0;117;0;0
5251;0;111;0;0
5252;0;117;0;0
5253;0;114;0;0
5254;0;117;0;0
5255;0;113;0;0
5256;0;111;0;0
5257;0;114;0;0
5258;0;113;0;0
5259;0;117;0;0
5260;0;110;0;0
5261;1;113;1;0
5262;0;114;0;0
5263;0;115;0;0
5264;0;119;0;0
5265;0;118;0;0
5266;0;120;0;0
5267;0;120;0;0
5268;0;119;0;1
5269;0;119;0;0
5270;0;116;0;0
5271;0;119;0;0
5272;0;116;0;0
5273;0;119;0;0
5274;0;116;0;1
5275;0;118;0;0
5276;0;118;0;0
5277;0;118;0;0
5278;0;111;0;0
5279;0;108;0;0
5280;0;110;0;0
5281;0;114;0;0
5282;0;108;0;0
5283;0;113;0;0
5284;0;109;0;0
5285;0;107;0;0
5286;0;110;0;0
5287;0;101;0;0
5288;0;110;0;0
5289;1;109;1;0
5290;0;117;0;0
5291;0;118;0;0
5292;0;120;0;0
5293;0;117;0;1
5294;0;120;0;0
5295;0;119;0;0
5296;0;118;0;0
5297;0;120;0;0
5298;1;118;1;0
5299;0;119;0;0
5300;0;120;0;0
5301;0;120;0;0
5302;0;120;0;0
5303;0;120;0;0
5304;0;120;0;0
5305;0;115;0;1
5306;0;119;0;0
5307;0;120;0;0
5308;0;120;0;0
5309;0;120;0;0
5310;0;119;0;0
5311;0;118;0;0
5312;0;111;0;0
5313;0;119;0;0
5314;1;118;1;0
5315;0;118;0;0
5316;0;114;0;0
5317;0;117;0;0
5318;0;120;0;0
5319;0;117;0;0
5320;0;120;0;0
5321;0;117;0;1
5322;0;120;0;0
5323;0;120;0;0
5324;0;118;0;1
5325;0;120;0;0
5326;0;117;0;0
5327;0;120;0;0
5328;0;120;0;0
5329;0;120;0;0
5330;0;113;0;0
5331;0;109;0;0
5332;0;109;0;0
5333;0;103;0;0
5334;0;105;0;0
5335;0;102;0;0
5336;0;98;0;0
5337;0;117;0;0
5338;0;113;0;1
5339;1;118;1;0
5340;0;119;0;0
5341;0;120;0;0
5342;0;119;0;0
5343;1;119;1;0
5344;0;120;0;0
5345;0;120;0;0
5346;1;119;1;0
5347;0;120;0;0
5348;0;119;0;0
5349;0;119;0;1
5350;0;118;0;0
5351;0;120;0;0
5352;0;120;0;0
5353;0;120;0;0
5354;0;118;0;0
5355;0;115;0;0
5356;0;118;0;1
5357;0;119;0;0
5358;0;119;0;0
5359;0;119;0;0
5360;0;120;0;0
5361;0;114;0;0
5362;0;102;0;0
5363;0;107;0;0
5364;0;106;0;0
5365;2;106;2;0
5366;2;115;2;0
5367;2;117;2;0
5368;2;118;2;0
5369;2;111;2;0
5370;3;117;3;0
5371;3;117;3;0
5372;3;114;3;0
5373;3;117;3;0
5374;3;114;3;0
5375;4;114;4;0
5376;2;116;2;0
5377;2;117;2;1
5378;1;115;1;1
5379;0;118;0;1
5380;0;118;0;2
5381;0;120;0;0
5382;0;120;0;0
5383;0;120;0;0
5384;0;120;0;0
5385;0;118;0;0
5386;0;120;0;0
5387;0;117;0;0
5388;0;120;0;0
5389;0;118;0;0
5390;1;115;1;0
5391;0;117;0;0
5392;0;120;0;0
5393;0;119;0;0
5394;0;117;0;0
5395;1;118;1;0
5396;0;120;0;0
5397;0;116;0;0
5398;0;119;0;0
5399;0;119;0;0
5400;0;119;0;0
5401;0;117;0;0
5402;0;117;0;0
5403;0;119;0;0
5404;0;118;0;0
5405;0;120;0;0
5406;0;119;0;0
5407;0;114;0;0
5408;0;119;0;0
5409;0;119;0;0
5410;1;118;1;0
5411;0;115;0;0
5412;0;113;0;0
5413;0;118;0;0
5414;0;120;0;0
5415;0;118;0;0
5416;0;118;0;0
5417;0;120;0;0
5418;0;117;0;0
5419;0;120;0;0
5420;0;113;0;0
5421;0;116;0;0
5422;0;120;0;0
5423;0;119;0;0
5424;0;119;0;0
5425;0;118;0;0
5426;0;120;0;0
5427;0;111;0;1
