Year;average_satisfaction_of_red_individuals;average_satisfaction_of_blue_individuals
31680;88.154;87.385
31685;88.154;87.385
31690;88.154;87.385
31695;88.154;87.385
31700;88.154;87.385
31705;88.154;87.385
31710;88.154;87.385
31715;88.154;87.385
31720;88.154;87.385
31725;88.154;87.385
31730;88.154;87.385
31735;88.154;87.385
31740;88.154;87.385
31745;88.154;87.385
31750;88.154;87.385
31755;88.154;87.385
31760;88.154;87.538
31765;88.154;87.538
31770;88.154;87.538
31775;88.154;87.538
31780;88.154;87.538
31785;88.154;87.538
31790;88.154;87.538
31795;88.154;87.538
31800;88.154;87.538
31805;88.154;87.538
31810;88.154;87.538
31815;88.154;87.538
31820;88.154;87.538
31825;88.154;87.538
31830;88.154;87.538
31835;88.154;87.538
31840;88.154;87.538
31845;88.154;87.538
31850;88.154;87.538
31855;88.154;87.538
31860;88.154;87.538
31865;88.154;87.538
31870;88.154;87.538
31875;88.154;87.538
31880;88.154;87.538
31885;88.154;87.538
31890;88.154;87.538
31895;88.154;87.538
31900;88.154;87.538
31905;88.154;87.692
31910;88.154;87.692
31915;88.154;87.692
31920;88.154;87.692
31925;88.154;87.692
31930;88.154;87.692
31935;88.154;87.692
31940;88.154;87.692
31945;88.154;87.692
31950;88.154;87.692
31955;88.154;87.692
31960;88.154;87.692
31965;88.154;87.692
31970;88.154;87.692
31975;88.154;87.692
31980;88.154;87.692
31985;88.154;87.692
31990;88.154;87.692
31995;88.154;87.692
32000;88.154;87.692
32005;88.154;87.692
32010;88.154;87.692
32015;88.154;87.692
32020;88.154;87.692
32025;88.154;87.692
32030;88.154;87.692
32035;88.154;87.692
32040;88.154;87.692
32045;88.154;87.692
32050;88.154;87.692
32055;88.154;87.692
32060;88.154;87.692
32065;88.154;87.692
32070;88.154;87.692
32075;88.154;87.692
32080;88.154;87.692
32085;88.154;87.692
32090;88.154;87.692
32095;88.154;87.692
32100;88.154;87.692
32105;88.154;87.692
32110;88.154;87.692
32115;88.154;87.692
32120;88.154;87.692
32125;88.154;87.692
32130;88.154;87.692
32135;88.154;87.692
32140;88.154;87.692
32145;88.154;87.692
32150;88.154;87.692
32155;88.154;87.692
32160;88.154;87.692
32165;88.154;87.692
32170;88.154;87.692
32175;88.154;87.692
32180;88.154;87.692
32185;88.154;87.692
32190;88.154;87.692
32195;88.154;87.692
32200;88.154;87.692
32205;88.154;87.846
32210;88.154;87.846
32215;88.154;87.846
32220;88.154;87.846
32225;88.154;87.846
32230;88.308;87.846
32235;88.308;87.846
32240;88.308;87.846
32245;88.308;87.846
32250;88.308;87.846
32255;88.308;87.846
32260;88.308;87.846
32265;88.308;87.846
32270;88.462;87.846
32275;88.462;87.846
32280;88.462;87.846
32285;88.615;88.0
32290;88.769;88.0
32295;88.769;88.0
32300;88.769;88.0
32305;88.769;88.0
32310;88.769;88.0
32315;88.769;88.0
32320;88.769;88.0
32325;88.769;88.0
32330;88.769;88.0
32335;88.769;88.0
32340;88.769;88.0
32345;88.769;88.154
32350;88.769;88.154
32355;88.769;88.154
32360;88.769;88.154
32365;88.769;88.154
32370;88.769;88.154
32375;88.769;88.154
32380;88.769;88.154
32385;88.769;88.154
32390;88.769;88.154
32395;88.769;88.154
32400;88.923;88.154
32405;88.923;88.154
32410;88.923;88.154
32415;88.923;88.154
32420;88.923;88.154
32425;88.923;88.154
32430;89.077;88.154
32435;89.077;88.154
32440;89.077;88.154
32445;89.077;88.154
32450;89.077;88.154
32455;89.077;88.154
32460;89.077;88.154
32465;89.077;88.154
32470;89.077;88.154
32475;89.077;88.154
32480;89.077;88.154
32485;89.077;88.154
32490;89.077;88.154
32495;89.077;88.154
32500;89.077;88.154
32505;89.077;88.154
32510;89.077;88.154
32515;89.077;88.308
32520;89.077;88.308
32525;89.077;88.308
32530;89.077;88.308
32535;89.077;88.308
32540;89.077;88.308
32545;89.077;88.308
32550;89.077;88.308
32555;89.077;88.308
32560;89.077;88.308
32565;89.077;88.308
32570;89.077;88.308
32575;89.077;88.308
32580;89.077;88.308
32585;89.077;88.308
32590;89.077;88.308
32595;89.077;88.462
32600;89.077;88.462
32605;89.077;88.462
32610;89.077;88.462
32615;89.077;88.462
32620;89.077;88.462
32625;89.077;88.462
32630;89.077;88.462
32635;89.077;88.462
32640;89.077;88.462
32645;89.077;88.462
32650;89.077;88.462
32655;89.077;88.462
32660;89.077;88.462
32665;89.077;88.462
32670;89.077;88.462
32675;89.077;88.462
32680;89.077;88.462
32685;89.077;88.462
32690;89.077;88.462
32695;89.077;88.462
32700;89.077;88.462
32705;89.077;88.462
32710;89.077;88.462
32715;89.077;88.462
32720;89.077;88.462
32725;89.077;88.462
32730;89.231;88.462
32735;89.231;88.462
32740;89.231;88.462
32745;89.231;88.462
32750;89.231;88.462
32755;89.231;88.462
32760;89.231;88.462
32765;89.231;88.462
32770;89.231;88.462
32775;89.231;88.462
32780;89.231;88.462
32785;89.231;88.462
32790;89.231;88.462
32795;89.231;88.462
32800;89.231;88.462
32805;89.231;88.462
32810;89.231;88.462
32815;89.231;88.462
32820;89.231;88.462
32825;89.231;88.462
32830;89.231;88.462
32835;89.231;88.462
32840;89.231;88.462
32845;89.231;88.462
32850;89.231;88.462
32855;89.231;88.462
32860;89.231;88.462
32865;89.231;88.462
32870;89.231;88.462
32875;89.231;88.462
32880;89.231;88.462
32885;89.231;88.462
32890;89.231;88.462
32895;89.231;88.462
32900;89.231;88.462
32905;89.231;88.462
32910;89.231;88.462
32915;89.231;88.462
32920;89.385;88.462
32925;89.385;88.615
32930;89.385;88.615
32935;89.385;88.615
32940;89.385;88.615
32945;89.538;88.615
32950;89.538;88.615
32955;89.538;88.615
32960;89.538;88.615
32965;89.538;88.615
32970;89.538;88.615
32975;89.538;88.615
32980;89.538;88.615
32985;89.538;88.615
32990;89.538;88.615
32995;89.538;88.615
33000;89.692;88.615
33005;89.692;88.615
33010;89.692;88.615
33015;89.692;88.615
33020;89.692;88.615
33025;89.692;88.615
33030;89.692;88.615
33035;89.692;88.615
33040;89.692;88.615
33045;89.692;88.615
33050;89.692;88.615
33055;89.692;88.615
33060;89.692;88.615
33065;89.692;88.615
33070;89.692;88.615
33075;89.692;88.615
33080;89.692;88.615
33085;89.692;88.615
33090;89.692;88.615
33095;89.692;88.615
33100;89.692;88.615
33105;89.692;88.615
33110;89.846;88.769
33115;89.846;88.769
33120;89.846;88.769
33125;89.846;88.769
33130;89.846;88.923
33135;89.846;88.923
33140;89.846;88.923
33145;89.846;88.923
33150;89.846;88.923
33155;89.846;89.077
33160;89.846;89.077
33165;89.846;89.231
33170;89.846;89.231
33175;89.846;89.231
33180;89.846;89.231
33185;89.846;89.231
33190;89.846;89.231
33195;89.846;89.231
33200;89.846;89.231
33205;89.846;89.231
33210;89.846;89.231
33215;89.846;89.231
33220;89.846;89.231
33225;89.846;89.231
33230;90.0;89.231
33235;90.0;89.231
33240;90.0;89.231
33245;90.0;89.231
33250;90.0;89.231
33255;90.0;89.231
33260;90.0;89.231
33265;90.0;89.231
33270;90.0;89.231
33275;90.0;89.231
33280;90.0;89.231
33285;90.0;89.231
33290;90.0;89.231
33295;90.0;89.231
33300;90.0;89.231
33305;90.0;89.231
33310;90.0;89.231
33315;90.0;89.231
33320;90.0;89.231
33325;90.0;89.231
33330;90.0;89.231
33335;90.0;89.231
33340;90.0;89.231
33345;90.0;89.231
33350;90.0;89.231
33355;90.0;89.231
33360;90.0;89.231
33365;90.0;89.231
33370;90.0;89.231
33375;90.0;89.231
33380;90.0;89.231
33385;90.0;89.231
33390;90.0;89.231
33395;90.0;89.231
33400;90.0;89.231
33405;90.0;89.231
33410;90.0;89.231
33415;90.0;89.231
33420;90.0;89.231
33425;90.0;89.385
33430;90.0;89.385
33435;90.0;89.385
33440;90.0;89.385
33445;90.0;89.385
33450;90.0;89.385
33455;90.0;89.385
33460;90.0;89.385
33465;90.0;89.385
33470;90.0;89.385
33475;90.0;89.385
33480;90.0;89.385
33485;90.0;89.385
33490;90.0;89.385
33495;90.0;89.385
33500;90.0;89.385
33505;90.0;89.385
33510;90.0;89.385
33515;90.0;89.385
33520;90.0;89.385
33525;90.0;89.385
33530;90.0;89.538
33535;90.0;89.538
33540;90.0;89.538
33545;90.0;89.538
33550;90.0;89.538
33555;90.0;89.538
33560;90.0;89.538
33565;90.154;89.538
33570;90.154;89.538
33575;90.154;89.538
33580;90.154;89.538
33585;90.154;89.538
33590;90.154;89.538
33595;90.154;89.538
33600;90.154;89.538
33605;90.154;89.538
33610;90.154;89.538
33615;90.154;89.538
33620;90.154;89.538
33625;90.154;89.538
33630;90.154;89.538
33635;90.154;89.538
33640;90.154;89.538
33645;90.154;89.538
33650;90.154;89.538
33655;90.154;89.538
33660;90.308;89.538
33665;90.308;89.538
33670;90.308;89.538
33675;90.308;89.692
33680;90.462;89.692
33685;90.462;89.692
33690;90.462;89.692
33695;90.462;89.692
33700;90.462;89.692
33705;90.462;89.692
33710;90.462;89.692
33715;90.462;89.692
33720;90.462;89.846
33725;90.462;89.846
33730;90.462;89.846
33735;90.462;89.846
33740;90.462;89.846
33745;90.462;89.846
33750;90.462;89.692
33755;90.462;89.692
33760;90.462;89.692
33765;90.462;89.538
33770;90.615;89.538
33775;90.615;89.538
33780;90.769;89.538
33785;90.769;89.538
33790;90.769;89.538
33795;90.769;89.538
33800;90.769;89.538
33805;90.769;89.538
33810;90.769;89.538
33815;90.769;89.692
33820;90.769;89.692
33825;90.769;89.692
33830;90.769;89.692
33835;90.769;89.692
33840;90.769;89.692
33845;90.769;89.692
33850;90.769;89.692
33855;90.769;89.692
33860;90.769;89.692
33865;90.769;89.692
33870;90.923;89.692
33875;91.077;89.692
33880;91.077;89.692
33885;91.077;89.692
33890;91.077;89.692
33895;91.077;89.692
33900;91.077;89.692
33905;91.077;89.692
33910;91.077;89.692
33915;91.077;89.692
33920;91.231;89.692
33925;91.231;89.692
33930;91.231;89.692
33935;91.231;89.692
33940;91.231;89.692
33945;91.231;89.692
33950;91.231;89.692
33955;91.231;89.692
33960;91.231;89.692
33965;91.231;89.692
33970;91.231;89.692
33975;91.231;89.692
33980;91.231;89.692
33985;91.231;89.692
33990;91.231;89.692
33995;91.385;89.692
34000;91.385;89.538
34005;91.385;89.538
34010;91.385;89.538
34015;91.385;89.538
34020;91.385;89.538
34025;91.385;89.538
34030;91.385;89.538
34035;91.385;89.538
34040;91.385;89.538
34045;91.385;89.538
34050;91.385;89.538
34055;91.538;89.538
34060;91.538;89.538
34065;91.538;89.538
34070;91.538;89.538
34075;91.538;89.538
34080;91.538;89.538
34085;91.692;89.538
34090;91.692;89.538
34095;91.692;89.538
34100;91.692;89.538
34105;91.692;89.538
34110;91.692;89.538
34115;91.692;89.538
34120;91.692;89.538
34125;91.692;89.538
34130;91.692;89.538
34135;91.692;89.538
34140;91.692;89.538
34145;91.692;89.692
34150;91.692;89.692
34155;91.692;89.692
34160;91.692;89.692
34165;91.692;89.692
34170;91.692;89.692
34175;91.692;89.692
34180;91.692;89.692
34185;91.692;89.692
34190;91.692;89.692
34195;91.692;89.692
34200;91.692;89.692
34205;91.692;89.846
34210;91.692;89.846
34215;91.846;89.846
34220;91.846;89.846
34225;91.846;89.846
34230;91.846;89.846
34235;91.846;89.846
34240;91.846;89.846
34245;91.846;89.692
34250;91.846;89.692
34255;91.846;89.692
34260;91.846;89.692
34265;92.0;89.692
34270;92.0;89.692
34275;92.0;89.692
34280;92.0;89.692
34285;92.0;89.692
34290;92.0;89.692
34295;92.0;89.692
34300;92.0;89.692
34305;92.0;89.692
34310;92.0;89.692
34315;92.0;89.692
34320;92.0;89.692
34325;92.0;89.692
34330;92.0;89.692
34335;92.0;89.692
34340;92.0;89.692
34345;92.0;89.692
34350;92.0;89.692
34355;92.0;89.846
34360;92.0;89.846
34365;92.0;89.846
34370;91.846;89.846
34375;91.846;89.846
34380;91.846;89.846
34385;91.846;89.846
34390;91.846;89.846
34395;91.846;89.846
34400;91.846;89.846
34405;91.846;89.846
34410;91.846;89.846
34415;91.846;89.846
34420;91.846;89.846
34425;91.846;89.846
34430;91.846;89.846
34435;91.846;89.846
34440;91.846;89.846
34445;91.846;89.846
34450;91.846;89.846
34455;91.846;89.846
34460;91.846;89.846
34465;91.846;89.846
34470;91.846;89.846
34475;91.846;89.692
34480;91.846;89.692
34485;91.846;89.692
34490;91.846;89.692
34495;91.846;89.692
34500;91.846;89.692
34505;91.846;89.692
34510;91.846;89.846
34515;91.846;89.846
34520;91.846;89.846
34525;91.846;89.846
34530;91.846;89.846
34535;91.846;89.846
34540;91.846;89.846
34545;92.0;89.846
34550;92.0;89.846
34555;92.0;89.846
34560;92.154;90.0
34565;92.154;90.0
34570;92.154;90.0
34575;92.154;90.0
34580;92.154;90.0
34585;92.154;90.0
34590;92.154;90.0
34595;92.154;90.0
34600;92.154;90.0
34605;92.154;90.0
34610;92.154;90.0
34615;92.154;90.0
34620;92.154;90.0
34625;92.154;90.0
34630;92.154;90.0
34635;92.154;90.0
34640;92.308;90.0
34645;92.308;90.0
34650;92.462;90.0
34655;92.462;90.0
34660;92.462;90.0
34665;92.462;90.0
34670;92.462;90.0
34675;92.462;90.0
34680;92.462;90.0
34685;92.462;90.0
34690;92.462;90.0
34695;92.462;90.0
34700;92.462;90.0
34705;92.462;90.0
34710;92.462;90.0
34715;92.462;90.0
34720;92.462;90.0
34725;92.462;90.0
34730;92.462;90.0
34735;92.462;90.0
34740;92.462;90.0
34745;92.462;90.0
34750;92.462;90.0
34755;92.462;90.0
34760;92.615;90.0
34765;92.615;90.0
34770;92.615;90.0
34775;92.615;90.0
34780;92.615;90.0
34785;92.615;90.0
34790;92.615;90.0
34795;92.462;90.0
34800;92.462;90.0
34805;92.462;90.0
34810;92.462;90.0
34815;92.462;90.154
34820;92.462;90.154
34825;92.462;90.154
34830;92.462;90.154
34835;92.462;90.154
34840;92.462;90.154
34845;92.462;90.154
34850;92.462;90.308
34855;92.462;90.308
34860;92.462;90.308
34865;92.462;90.308
34870;92.462;90.308
34875;92.462;90.308
34880;92.462;90.308
34885;92.462;90.308
34890;92.462;90.308
34895;92.462;90.462
34900;92.462;90.462
34905;92.462;90.462
34910;92.462;90.462
34915;92.615;90.615
34920;92.615;90.615
34925;92.615;90.615
34930;92.615;90.615
34935;92.615;90.615
34940;92.615;90.615
34945;92.615;90.615
34950;92.615;90.615
34955;92.615;90.615
34960;92.615;90.615
34965;92.615;90.615
34970;92.615;90.615
34975;92.615;90.615
34980;92.615;90.615
34985;92.615;90.615
34990;92.615;90.615
34995;92.615;90.615
35000;92.615;90.615
35005;92.615;90.615
35010;92.615;90.769
35015;92.615;90.769
35020;92.615;90.769
35025;92.615;90.769
35030;92.615;90.769
35035;92.615;90.769
35040;92.615;90.769
35045;92.615;90.769
35050;92.615;90.769
35055;92.615;90.923
35060;92.615;90.923
35065;92.615;90.923
35070;92.615;90.923
35075;92.615;90.923
35080;92.615;90.923
35085;92.615;90.923
35090;92.615;90.923
35095;92.615;91.077
35100;92.615;91.077
35105;92.615;91.077
35110;92.615;91.077
35115;92.615;91.077
35120;92.615;91.077
35125;92.615;91.077
35130;92.615;91.077
35135;92.769;91.077
35140;92.923;91.231
35145;92.923;91.231
35150;92.923;91.231
35155;92.923;91.231
35160;92.923;91.231
35165;92.923;91.231
35170;92.923;91.231
35175;92.923;91.231
35180;92.923;91.231
35185;92.923;91.231
35190;92.923;91.231
35195;92.923;91.231
35200;92.923;91.231
35205;92.923;91.231
35210;92.923;91.231
35215;92.923;91.231
35220;92.923;91.231
35225;92.923;91.231
35230;92.923;91.231
35235;92.923;91.231
35240;92.923;91.231
35245;92.923;91.231
35250;92.923;91.231
35255;92.923;91.231
35260;92.923;91.231
35265;92.923;91.231
35270;92.923;91.231
35275;92.923;91.231
35280;92.923;91.231
35285;92.923;91.231
35290;92.923;91.231
35295;92.923;91.231
35300;92.923;91.231
35305;92.923;91.231
35310;92.923;91.231
35315;92.923;91.231
35320;92.923;91.231
35325;92.923;91.231
35330;92.923;91.231
35335;92.923;91.231
35340;92.923;91.231
35345;92.923;91.231
35350;92.923;91.231
35355;92.923;91.231
35360;92.923;91.231
35365;92.923;91.231
35370;92.923;91.231
35375;92.923;91.231
35380;92.923;91.231
35385;92.923;91.231
35390;92.923;91.231
35395;92.923;91.231
35400;92.923;91.231
35405;92.923;91.231
35410;92.923;91.231
35415;92.923;91.231
35420;92.923;91.231
35425;92.923;91.231
35430;92.923;91.231
35435;92.923;91.231
35440;92.923;91.231
35445;92.923;91.231
35450;92.923;91.231
35455;92.923;91.231
35460;92.923;91.231
35465;92.923;91.231
35470;92.923;91.231
35475;92.923;91.231
35480;92.923;91.231
35485;92.923;91.231
35490;92.923;91.231
35495;92.923;91.231
35500;92.923;91.231
35505;92.923;91.231
35510;92.923;91.231
35515;92.923;91.231
35520;92.923;91.231
35525;92.923;91.231
35530;92.923;91.231
35535;92.923;91.231
35540;92.923;91.231
35545;92.923;91.231
35550;92.923;91.231
35555;92.923;91.231
35560;92.923;91.231
35565;92.923;91.231
35570;93.077;91.231
35575;93.077;91.231
35580;93.077;91.231
35585;93.077;91.231
35590;93.077;91.231
35595;93.077;91.231
35600;93.077;91.231
35605;93.077;91.231
35610;93.077;91.231
35615;93.077;91.231
35620;93.077;91.231
35625;93.077;91.231
35630;93.077;91.231
35635;93.077;91.231
35640;93.077;91.231
35645;93.077;91.231
35650;93.231;91.231
35655;93.231;91.231
35660;93.231;91.231
35665;93.231;91.231
35670;93.231;91.231
35675;93.231;91.231
35680;93.231;91.231
35685;93.231;91.231
35690;93.231;91.231
35695;93.231;91.231
35700;93.231;91.231
35705;93.231;91.231
35710;93.231;91.231
35715;93.231;91.231
35720;93.231;91.231
35725;93.231;91.231
35730;93.231;91.231
35735;93.231;91.231
35740;93.385;91.231
35745;93.385;91.231
35750;93.385;91.231
35755;93.385;91.231
35760;93.385;91.231
35765;93.385;91.231
35770;93.385;91.231
35775;93.385;91.231
35780;93.385;91.231
35785;93.385;91.231
35790;93.385;91.231
35795;93.385;91.231
35800;93.385;91.231
35805;93.385;91.231
35810;93.385;91.231
35815;93.385;91.231
35820;93.385;91.231
35825;93.385;91.231
35830;93.385;91.231
35835;93.385;91.231
35840;93.538;91.231
35845;93.538;91.231
35850;93.538;91.231
35855;93.538;91.231
35860;93.538;91.231
35865;93.538;91.231
35870;93.538;91.231
35875;93.538;91.231
35880;93.538;91.231
35885;93.538;91.231
35890;93.538;91.231
35895;93.538;91.231
35900;93.538;91.231
35905;93.538;91.231
35910;93.538;91.231
35915;93.538;91.231
35920;93.538;91.231
35925;93.538;91.231
35930;93.538;91.231
35935;93.538;91.231
35940;93.538;91.231
35945;93.538;91.231
35950;93.538;91.231
35955;93.538;91.231
35960;93.538;91.231
35965;93.538;91.231
35970;93.538;91.231
35975;93.538;91.231
35980;93.538;91.231
35985;93.538;91.231
35990;93.538;91.231
35995;93.538;91.231
36000;93.538;91.231
36005;93.538;91.231
36010;93.538;91.231
36015;93.538;91.231
36020;93.538;91.231
36025;93.538;91.231
36030;93.538;91.231
36035;93.385;91.231
36040;93.385;91.231
36045;93.385;91.077
36050;93.385;91.077
36055;93.385;91.077
36060;93.385;91.077
36065;93.385;91.077
36070;93.385;91.077
36075;93.385;91.077
36080;93.385;91.077
36085;93.385;91.077
36090;93.385;91.077
36095;93.385;91.077
36100;93.385;91.077
36105;93.385;91.077
36110;93.385;91.231
36115;93.385;91.538
36120;93.385;91.538
36125;93.385;91.538
36130;93.385;91.538
36135;93.385;91.538
36140;93.385;91.538
36145;93.385;91.538
36150;93.385;91.538
36155;93.385;91.538
36160;93.385;91.538
36165;93.385;91.538
36170;93.385;91.538
36175;93.385;91.538
36180;93.385;91.692
36185;93.385;91.692
36190;93.385;91.692
36195;93.385;91.692
36200;93.385;91.692
36205;93.385;91.692
36210;93.385;91.692
36215;93.385;91.692
36220;93.385;91.692
36225;93.385;91.692
36230;93.385;91.692
36235;93.385;91.692
36240;93.385;91.692
36245;93.385;91.692
36250;93.385;91.692
36255;93.385;91.692
36260;93.385;91.692
36265;93.385;91.692
36270;93.385;91.692
36275;93.385;91.692
36280;93.385;91.692
36285;93.385;91.692
36290;93.385;91.692
36295;93.385;91.692
36300;93.385;91.692
36305;93.385;91.692
36310;93.385;91.692
36315;93.385;91.692
36320;93.385;91.692
36325;93.385;91.692
36330;93.385;91.692
36335;93.385;91.692
36340;93.385;91.692
36345;93.385;91.692
36350;93.385;91.692
36355;93.385;91.692
36360;93.385;91.692
36365;93.385;91.692
36370;93.385;91.692
36375;93.385;91.692
36380;93.385;91.692
36385;93.385;91.692
36390;93.385;91.692
36395;93.385;91.692
36400;93.385;91.692
36405;93.385;91.692
36410;93.385;91.692
36415;93.385;91.692
36420;93.385;91.692
36425;93.385;91.692
36430;93.385;91.692
36435;93.385;91.692
36440;93.385;91.692
36445;93.385;91.692
36450;93.385;91.692
36455;93.385;91.692
36460;93.385;91.692
36465;93.385;91.692
36470;93.385;91.692
36475;93.385;91.692
36480;93.385;91.692
36485;93.385;91.692
36490;93.385;91.692
36495;93.385;91.692
36500;93.385;91.692
36505;93.385;91.692
36510;93.385;91.692
36515;93.385;91.846
36520;93.385;91.846
36525;93.385;91.846
36530;93.385;91.846
36535;93.385;91.846
36540;93.385;91.846
36545;93.385;91.846
36550;93.538;91.846
36555;93.538;91.846
36560;93.538;91.846
36565;93.538;91.846
36570;93.538;92.0
36575;93.538;92.0
36580;93.538;92.0
36585;93.538;92.0
36590;93.538;92.0
36595;93.538;92.0
36600;93.538;92.0
36605;93.538;92.0
36610;93.538;92.0
36615;93.538;92.0
36620;93.538;92.0
36625;93.538;92.0
36630;93.538;92.0
36635;93.538;92.0
36640;93.538;92.0
36645;93.538;92.0
36650;93.538;92.0
36655;93.538;92.0
36660;93.538;92.0
36665;93.538;92.0
36670;93.538;92.0
36675;93.538;92.0
36680;93.538;92.0
36685;93.538;92.0
36690;93.538;92.0
36695;93.538;92.154
36700;93.538;92.154
36705;93.538;92.154
36710;93.538;92.154
36715;93.538;92.154
36720;93.538;92.154
36725;93.538;92.308
36730;93.538;92.308
36735;93.538;92.308
36740;93.538;92.308
36745;93.538;92.308
36750;93.538;92.308
36755;93.538;92.308
36760;93.538;92.308
36765;93.538;92.308
36770;93.538;92.308
36775;93.538;92.308
36780;93.538;92.308
36785;93.538;92.308
36790;93.538;92.308
36795;93.692;92.308
36800;93.692;92.308
36805;93.692;92.308
36810;93.692;92.308
36815;93.692;92.308
36820;93.692;92.308
36825;93.692;92.308
36830;93.692;92.308
36835;93.692;92.308
36840;93.692;92.308
36845;93.692;92.308
36850;93.692;92.308
36855;93.692;92.308
36860;93.692;92.308
36865;93.692;92.308
36870;93.692;92.308
36875;93.692;92.308
36880;93.692;92.308
36885;93.692;92.308
36890;93.538;92.308
36895;93.538;92.308
36900;93.538;92.308
36905;93.538;92.308
36910;93.538;92.308
36915;93.538;92.308
36920;93.538;92.308
36925;93.538;92.308
36930;93.538;92.308
36935;93.538;92.308
36940;93.538;92.308
36945;93.538;92.308
36950;93.538;92.308
36955;93.538;92.308
36960;93.538;92.308
36965;93.538;92.308
36970;93.538;92.308
36975;93.538;92.308
36980;93.538;92.308
36985;93.538;92.308
36990;93.538;92.308
36995;93.538;92.308
37000;93.538;92.308
37005;93.538;92.308
37010;93.538;92.308
37015;93.538;92.308
37020;93.538;92.308
37025;93.538;92.308
37030;93.538;92.308
37035;93.538;92.308
37040;93.538;92.308
37045;93.538;92.308
37050;93.538;92.308
37055;93.538;92.308
37060;93.538;92.308
37065;93.538;92.308
37070;93.538;92.308
37075;93.538;92.308
37080;93.538;92.308
37085;93.538;92.308
37090;93.538;92.308
37095;93.538;92.308
37100;93.538;92.308
37105;93.538;92.308
37110;93.538;92.308
37115;93.538;92.308
37120;93.538;92.308
37125;93.692;92.308
37130;93.692;92.308
37135;93.692;92.308
37140;93.692;92.308
37145;93.692;92.308
37150;93.692;92.308
37155;93.692;92.308
37160;93.692;92.308
37165;93.692;92.308
37170;93.692;92.308
37175;93.692;92.308
37180;93.692;92.308
37185;93.692;92.308
37190;93.692;92.308
37195;93.692;92.308
37200;93.692;92.308
37205;93.692;92.308
37210;93.692;92.308
37215;93.692;92.308
37220;93.692;92.308
37225;93.692;92.308
37230;93.692;92.308
37235;93.692;92.308
37240;93.692;92.308
37245;93.692;92.308
37250;93.692;92.308
37255;93.692;92.308
37260;93.692;92.308
37265;93.692;92.308
37270;93.692;92.308
37275;93.692;92.308
37280;93.692;92.308
37285;93.692;92.308
37290;93.692;92.308
37295;93.692;92.308
37300;93.692;92.308
37305;93.692;92.308
37310;93.692;92.308
37315;93.692;92.308
37320;93.692;92.308
37325;93.692;92.308
37330;93.692;92.308
37335;93.692;92.308
37340;93.692;92.308
37345;93.692;92.308
37350;93.692;92.308
37355;93.692;92.308
37360;93.692;92.308
37365;93.692;92.308
37370;93.692;92.308
37375;93.692;92.308
37380;93.692;92.308
37385;93.692;92.308
37390;93.692;92.308
37395;93.692;92.308
37400;93.692;92.308
37405;93.692;92.308
37410;93.692;92.308
37415;93.692;92.308
37420;93.692;92.308
37425;93.692;92.308
37430;93.692;92.308
37435;93.692;92.308
37440;93.692;92.308
37445;93.692;92.308
37450;93.692;92.308
37455;93.692;92.308
37460;93.692;92.308
37465;93.692;92.308
37470;93.692;92.308
37475;93.692;92.308
37480;93.692;92.308
37485;93.692;92.308
37490;93.692;92.308
37495;93.692;92.308
37500;93.692;92.308
37505;93.692;92.308
37510;93.692;92.308
37515;93.692;92.308
37520;93.692;92.308
37525;93.692;92.308
37530;93.692;92.308
37535;93.692;92.308
37540;93.692;92.308
37545;93.692;92.308
37550;93.692;92.308
37555;93.692;92.308
37560;93.692;92.308
37565;93.692;92.308
37570;93.692;92.308
37575;93.692;92.308
37580;93.692;92.308
37585;93.692;92.308
37590;93.692;92.308
37595;93.692;92.462
37600;93.692;92.462
37605;93.692;92.462
37610;93.692;92.462
37615;93.692;92.462
37620;93.692;92.462
37625;93.692;92.462
37630;93.692;92.462
37635;93.692;92.462
37640;93.692;92.462
37645;93.692;92.462
37650;93.692;92.462
37655;93.692;92.462
37660;93.692;92.462
37665;93.692;92.462
37670;93.692;92.462
37675;93.692;92.462
37680;93.692;92.462
37685;93.692;92.462
37690;93.692;92.462
37695;93.692;92.462
37700;93.692;92.462
37705;93.692;92.462
37710;93.692;92.462
37715;93.692;92.462
37720;93.692;92.462
37725;93.692;92.462
37730;93.692;92.462
37735;93.692;92.462
37740;93.692;92.462
37745;93.692;92.462
37750;93.692;92.462
37755;93.692;92.462
37760;93.692;92.462
37765;93.692;92.462
37770;93.692;92.462
37775;93.692;92.462
37780;93.692;92.462
37785;93.692;92.462
37790;93.692;92.462
37795;93.692;92.462
37800;93.692;92.462
37805;93.692;92.462
37810;93.692;92.462
37815;93.692;92.462
37820;93.692;92.462
37825;93.692;92.462
37830;93.692;92.462
37835;93.692;92.462
37840;93.692;92.462
37845;93.692;92.462
37850;93.692;92.462
37855;93.692;92.462
37860;93.692;92.462
37865;93.692;92.462
37870;93.692;92.462
37875;93.692;92.462
37880;93.692;92.462
37885;93.692;92.462
37890;93.692;92.462
37895;93.692;92.462
37900;93.692;92.462
37905;93.692;92.462
37910;93.692;92.462
37915;93.692;92.462
37920;93.692;92.462
37925;93.692;92.462
37930;93.692;92.462
37935;93.692;92.462
37940;93.692;92.462
37945;93.692;92.462
37950;93.692;92.462
37955;93.692;92.462
37960;93.692;92.462
37965;93.692;92.462
37970;93.692;92.462
37975;93.692;92.462
37980;93.692;92.462
37985;93.692;92.615
37990;93.692;92.615
37995;93.692;92.615
38000;93.692;92.615
38005;93.692;92.615
38010;93.692;92.615
38015;93.692;92.615
38020;93.692;92.615
